Sample Name,Sheet Name,Block Index,peak_idx,Tag,Doin,No.peak,DOmin,DDO,phase_label
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,9,,317.725,4560.0,236.7,81.025,1
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,10,,321.99138,5032.0,242.3,79.69138,1
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,11,,322.9807,5505.0,247.5,75.4807,1
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,12,,316.54211,5977.0,242.9,73.64211,2
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,13,,311.78597,6451.0,238.00001,73.78596,2
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,0,GGA7.5,348.52456,295.0,264.40001,84.12455,0
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,1,,345.45345,767.0,261.5,83.95345,0
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,2,,333.87414,1240.0,254.59999,79.27415,0
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,3,,336.84386,1714.0,250.7,86.14386,0
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,4,,342.51403,2188.0,252.20001,90.31402,0
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,5,GGA7.5-Ni-10,341.23276,2661.0,265.70001,75.53275,1
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,6,,337.60847,3136.0,270.20001,67.40846,1
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,7,,336.29655,3607.0,276.30001,59.99654,1
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,8,,333.97369,4081.0,277.3,56.67369,2
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,9,,340.69298,4555.0,281.89999,58.79299,2
U245-H5-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.58mL-min-6,U245-H5-VS2-03.11.2024,1,10,,346.31897,5025.0,286.90001,59.41896,2
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,0,GGA12.5,336.92632,301.0,268.3,68.62632,0
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,1,,335.62631,772.0,268.40001,67.2263,0
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,2,,343.16491,1247.0,269.80001,73.3649,0
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,3,,338.58305,1719.0,265.70001,72.88304,0
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,4,,337.88965,2192.0,264.99999,72.88966,0
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,5,,336.23966,2663.0,262.2,74.03966,0
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,6,GGA12.5-Cr-10,336.18246,3139.0,270.70001,65.48245,1
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,7,,335.11404,3612.0,268.09999,67.01405,1
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,8,,329.5386,4086.0,272.70001,56.83859,1
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,9,,327.94737,4558.0,270.3,57.64737,1
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,10,,335.23276,5031.0,281.1,54.13276,1
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,11,,337.75172,5505.0,280.40001,57.35171,1
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,12,,329.35946,5981.0,277.70001,51.65945,2
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,13,,325.02895,6455.0,274.30001,50.72894,2
U245-H5-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.4mL-min-6,U245-H5-VS2-03.11.2024,2,14,,323.11351,6926.0,271.0,52.11351,2
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,0,GGA17.5,324.29138,301.0,260.6,63.69138,0
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,1,,321.64035,771.0,257.40001,64.24034,0
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,2,,320.02069,1244.0,255.10001,64.92068,0
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,3,,315.77167,1716.0,251.89999,63.87168,0
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,4,,313.51034,2193.0,249.2,64.31034,0
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,5,,312.11207,2665.0,246.09999,66.01208,0
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,6,,318.35,3139.0,254.59999,63.75001,0
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,7,GGA17.5-Zn-5,334.36842,3616.0,262.49999,71.86843,1
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,8,,342.61579,4086.0,279.70001,62.91578,1
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,9,,346.40172,4561.0,284.59999,61.80173,1
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,10,,346.40667,5032.0,284.90001,61.50666,1
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,11,,347.58421,5509.0,288.89999,58.68422,1
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,12,,346.93684,5977.0,287.40001,59.53683,1
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,13,,345.96491,6453.0,285.10001,60.8649,1
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,14,,340.52807,6920.0,285.69999,54.82808,2
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,15,,337.97377,7397.0,283.80001,54.17376,2
U246-H6-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.2 L-min-5,U246-H6-VS2-03.11.2024,0,16,,342.07705,7873.0,287.99999,54.07706,2
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,0,GGA7.5,346.88596,301.0,293.90001,52.98595,0
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,1,,337.87931,776.0,286.59999,51.27932,0
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,2,,336.24386,1244.0,284.1,52.14386,0
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,3,,340.93621,1720.0,288.1,52.83621,0
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,4,,338.78772,2196.0,287.2,51.58772,0
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,5,,337.30175,2669.0,285.2,52.10175,0
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,6,,331.50339,3138.0,279.39999,52.1034,0
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,7,GGA7.5-Ni-10,331.39828,3612.0,280.7,50.69828,1
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,8,,337.62456,4088.0,289.60001,48.02455,1
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,9,,339.16316,4562.0,296.09999,43.06317,1
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,10,,337.88965,5039.0,291.5,46.38965,1
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,11,,334.69138,5504.0,293.1,41.59138,2
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,12,,326.59483,5979.0,287.80001,38.79482,2
U246-H6-VS2-GGA7.5-Ni 10 mg-L-05112024-Q=50.54mL-min-7,U246-H6-VS2-03.11.2024,1,13,,335.37627,6454.0,293.39999,41.97628,2
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,0,GGA12.5,321.39474,301.0,268.90001,52.49473,0
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,1,,317.24483,772.0,265.70001,51.54482,0
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,2,,327.08246,1247.0,276.30001,50.78245,0
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,3,,331.615,1722.0,278.29999,53.31501,0
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,4,,327.34655,2194.0,273.09999,54.24656,0
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,5,,322.97369,2666.0,270.39999,52.5737,0
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,6,GGA12.5-Cr-10,322.15345,3141.0,268.40001,53.75344,1
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,7,,311.73966,3612.0,263.50001,48.23965,1
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,8,,311.93333,4088.0,266.60001,45.33332,1
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,9,,313.49655,4563.0,268.99999,44.49656,1
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,10,,305.32373,5033.0,262.10001,43.22372,1
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,11,,298.34737,5508.0,257.0,41.34737,1
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,12,,293.80517,5983.0,254.40001,39.40516,1
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,13,,291.77368,6456.0,253.8,37.97368,2
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,14,,290.46667,6927.0,253.6,36.86667,2
U246-H6-VS2-GGA12.5-Cr 10 mg-L-05112024-Q=50.24mL-min-7,U246-H6-VS2-03.11.2024,2,15,,285.195,7403.0,249.50001,35.69499,2
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,0,GGA5,300.93424,301.0,248.3,52.63424,0
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,1,,300.08082,775.0,245.90001,54.18081,0
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,2,,301.77534,1249.0,248.5,53.27534,0
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,3,,302.56712,1728.0,247.6,54.96712,0
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,4,,298.00548,2201.0,243.9,54.10548,0
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,5,GGA5-Zn-15,296.58195,2678.0,239.7,56.88195,1
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,6,,292.36027,3148.0,239.4,52.96027,1
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,7,,291.16389,3621.0,239.7,51.46389,1
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,8,,296.61233,4090.0,239.99999,56.61234,1
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,9,,299.79583,4565.0,249.3,50.49583,1
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,10,,296.95556,5039.0,250.7,46.25556,1
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,11,,293.73378,5511.0,255.2,38.53378,2
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,12,,302.16576,5982.0,261.20001,40.96575,2
U247-H5-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.54 L-min-4,U247-H5-VS2-04.11.2024,0,13,,306.06438,6454.0,266.0,40.06438,2
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,0,GGA20,301.11233,301.0,253.6,47.51233,0
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,1,,291.81781,775.0,244.5,47.31781,0
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,2,,292.20411,1242.0,245.8,46.40411,0
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,3,,295.33056,1715.0,250.9,44.43056,0
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,4,,293.97222,2189.0,249.50001,44.47221,0
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,5,,290.15139,2668.0,242.3,47.85139,0
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,6,,295.87361,3143.0,248.79999,47.07362,0
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,7,GGA20-Cr-15,293.24109,3622.0,249.50001,43.74108,1
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,8,,290.51389,4093.0,252.99999,37.5139,1
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,9,,289.27778,4566.0,255.60001,33.67777,1
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,10,,286.69167,5039.0,255.29999,31.39168,1
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,11,,285.94247,5511.0,257.7,28.24247,2
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,12,,291.11466,5984.0,263.1,28.01466,2
U247-H5-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-6,U247-H5-VS2-04.11.2024,1,13,,292.14054,6457.0,265.8,26.34054,2
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,0,GGA5,362.65263,301.0,308.99999,53.65264,0
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,1,,359.32241,743.0,310.99999,48.32242,0
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,2,,362.88305,1213.0,314.00001,48.88304,0
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,3,,366.83966,1690.0,315.9,50.93966,0
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,4,,359.52982,2168.0,308.49999,51.02983,0
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,5,,357.72241,2647.0,303.99999,53.72242,0
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,6,,351.65173,3120.0,296.79999,54.85174,0
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,7,GGA5-Zn-15,352.20702,3593.0,298.7,53.50702,1
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,8,,342.57167,4062.0,291.00001,51.57166,1
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,9,,347.23158,4532.0,292.80001,54.43157,1
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,10,,348.34828,5008.0,298.5,49.84828,1
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,11,,342.62586,5477.0,298.00001,44.62585,1
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,12,,337.95,5950.0,299.49999,38.45001,2
U248-H6-VS2-GGA5-Zn 15 mg-L-06112024-Q=50.72 L-min-5,U248-H6-VS2-04.11.2024,0,13,,341.0,6420.0,302.70001,38.29999,2
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,0,GGA20,327.70526,301.0,282.20001,45.50525,0
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,1,,329.54828,775.0,283.89999,45.64829,0
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,2,,329.33509,1249.0,282.79999,46.5351,0
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,3,,324.83509,1723.0,278.29999,46.5351,0
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,4,,321.1,2197.0,276.10001,44.99999,0
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,5,,324.79825,2670.0,278.9,45.89825,0
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,6,,322.74211,3142.0,275.5,47.24211,0
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,7,GGA20-Cr-15,323.57018,3616.0,279.8,43.77018,1
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,8,,316.87414,4085.0,279.19999,37.67415,1
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,9,,313.30526,4561.0,276.6,36.70526,1
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,10,,305.86897,5034.0,274.69999,31.16898,1
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,11,,300.705,5507.0,271.9,28.805,2
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,12,,304.87018,5981.0,275.40001,29.47017,2
U248-H6-VS2-GGA20-Cr 15 mg-L-06112024-Q=50.24mL-min-7,U248-H6-VS2-04.11.2024,1,13,,301.70333,6451.0,271.80001,29.90332,2
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,0,GGA20,295.8,301.0,223.19999,72.60001,0
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,1,,291.49178,775.0,214.9,76.59178,0
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,2,,290.00548,1248.0,216.5,73.50548,0
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,3,,289.732,1727.0,212.9,76.832,0
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,4,,291.71389,2199.0,214.5,77.21389,0
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,5,,282.275,2678.0,208.10001,74.17499,0
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,6,,284.82778,3153.0,206.2,78.62778,0
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,7,GGA20-Zn-15,285.93611,3623.0,224.5,61.43611,1
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,8,,293.63333,4098.0,227.0,66.63333,1
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,9,,299.14306,4569.0,236.49999,62.64307,1
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,10,,301.76901,5041.0,245.6,56.16901,1
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,11,,294.9946,5515.0,244.1,50.8946,1
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,12,,291.06379,5988.0,245.19999,45.8638,2
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,13,,287.53158,6462.0,239.6,47.93158,2
U249-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.08 L-min-5,U249-H5-VS2-04.11.2024,0,14,,285.62982,6935.0,238.90001,46.72981,2
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,0,GGA20,290.73472,301.0,249.2,41.53472,0
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,1,,293.13333,775.0,246.2,46.93333,0
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,2,,293.22973,1246.0,247.4,45.82973,0
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,3,,298.99296,1723.0,252.60001,46.39295,0
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,4,,296.5,2195.0,246.99999,49.50001,0
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,5,GGA20-Zn-15,301.35695,2674.0,261.20001,40.15694,1
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,6,,305.96806,3143.0,275.5,30.46806,1
U250-H5-VS2-GGA20-Zn 15 mg-L-06112024-Q=50.24 L-min-6,U250-H6-VS2-04.11.2024,0,7,,296.08194,3613.0,264.49999,31.58195,1
