Sample Name,Sheet Name,Block Index,peak_idx,Tag,Doin,No.peak,DOmin,DDO,phase_label
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,4,,355.5026,2154.0,339.4,16.10263,0
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,5,,354.7526,2628.0,338.9,15.85263,0
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,6,BOD 2.5,356.1264,3102.0,343.1,13.0264,1
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,7,,354.1437,3576.0,341.8,12.34365,2
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,8,,353.9698,4046.0,341.6,12.36984,2
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,9,,353.2221,4519.0,342.0,11.22214,2
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,10,,350.4311,4994.0,338.7,11.73106,2
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,11,,349.8049,5466.0,337.3,12.5049,2
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,12,,348.9242,5939.0,337.8,11.12424,2
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,13,,348.4712,6413.0,337.0,11.47121,2
