,Loại,Doin (mV),No.peak,DOmin (mV),DDO (mV),Tên sheet,Tên mẫu
535,"GGA17,5",282.22842,2667,273.56,8.668420000000026,U10-VS1-25.04.2024,"U10-17,5-10-29042024-Q50.18mLmin-1"
536,GGA10,281.31211,3140,273.83,7.482110000000034,U10-VS1-25.04.2024,"U10-17,5-10-29042024-Q50.18mLmin-1"
537,GGA10,281.16632,3615,273.58,7.586320000000001,U10-VS1-25.04.2024,"U10-17,5-10-29042024-Q50.18mLmin-1"
538,GGA10,281.14948,4085,273.5,7.649479999999983,U10-VS1-25.04.2024,"U10-17,5-10-29042024-Q50.18mLmin-1"
539,GGA10,281.27448,4560,273.85,7.42447999999996,U10-VS1-25.04.2024,"U10-17,5-10-29042024-Q50.18mLmin-1"
540,GGA10,281.46241,5033,273.75,7.712409999999977,U10-VS1-25.04.2024,"U10-17,5-10-29042024-Q50.18mLmin-1"
541,GGA10,281.2781,5507,273.43,7.848099999999988,U10-VS1-25.04.2024,"U10-17,5-10-29042024-Q50.18mLmin-1"
542,GGA10,281.31211,440,273.83,7.482110000000034,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
543,GGA10,281.16632,915,273.58,7.586320000000001,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
544,GGA10,281.14948,1385,273.5,7.649479999999983,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
545,GGA10,281.27448,1860,273.85,7.42447999999996,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
546,GGA10,281.46241,2333,273.75,7.712409999999977,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
547,GGA10,281.2781,2807,273.43,7.848099999999988,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
548,GGA0,280.98491,3281,275.29,5.694909999999993,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
549,GGA0,280.99158,3755,275.48,5.511579999999981,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
550,GGA0,281.14193,4227,275.65,5.491930000000025,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
551,GGA0,281.30158,4702,275.94,5.361580000000004,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
552,GGA0,281.10579,5175,275.86,5.2457899999999995,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
553,GGA0,281.19368,5650,276.03,5.163679999999999,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
554,GGA0,281.22966,6112,276.0,5.229660000000024,U10-VS1-25.04.2024,U10-10-0-29042024-Q50.18mLmin-3
555,"GGA17,5",287.90289,454,277.62001,10.282880000000034,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
556,"GGA17,5",287.75518,920,277.39,10.36518000000001,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
557,"GGA17,5",287.66262,1394,276.75999,10.902629999999988,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
558,"GGA17,5",287.4406,1866,277.87001,9.570590000000038,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
559,"GGA17,5",287.47095,2339,277.83,9.640950000000032,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
560,"GGA17,5",287.3459,2813,277.14,10.205899999999986,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
561,GGA10,285.2247,3276,277.35999,7.864710000000002,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
562,GGA10,285.24386,3748,277.57001,7.673849999999959,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
563,GGA10,285.15759,4221,277.53,7.627590000000055,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
564,GGA10,285.09735,4695,277.45001,7.647339999999986,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
565,GGA10,285.05964,5167,277.14999,7.909649999999999,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
566,GGA10,284.85262,5641,277.07001,7.782609999999977,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
567,GGA10,284.95434,6113,276.98999,7.9643500000000245,U10-VS1-25.04.2024,U10-17.5-10-30042024-Q52.11mLmin-2
568,GGA10,285.24386,265,277.57001,7.673849999999959,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
569,GGA10,285.15759,737,277.53,7.627590000000055,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
570,GGA10,285.09735,1213,277.45001,7.647339999999986,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
571,GGA10,285.05964,1683,277.14999,7.909649999999999,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
572,GGA10,284.85262,8940,277.07001,7.782609999999977,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
573,GGA10,284.95434,9412,276.98999,7.9643500000000245,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
574,GGA0,285.1687,9878,279.51999,5.648709999999994,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
575,GGA0,284.94522,10352,279.73001,5.215210000000013,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
576,GGA0,284.77826,10825,279.69,5.088259999999991,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
577,GGA0,284.70111,11298,279.75,4.951110000000028,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
578,GGA0,284.49348,11771,279.62,4.873479999999972,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
579,GGA0,284.39778,12245,279.20001,5.197769999999991,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
580,GGA0,284.11133,12719,279.06,5.051330000000007,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
581,GGA0,283.91667,13192,279.20001,4.71665999999999,U10-VS1-25.04.2024,U10-10-2.5-30042024-Q52.11mLmin-1
582,GGA17.5,282.2754,301,264.79,17.48541,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
583,GGA17.5,282.2529,775,264.38,17.87292,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
584,GGA17.5,282.1491,1249,264.44,17.70914,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
585,GGA17.5,282.2113,1722,263.79,18.42125,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
586,GGA17.5,282.2304,2195,264.48,17.75042,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
587,GGA17.5,282.1639,2669,264.14,18.02392,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
588,GGA10,281.6254,3140,267.22,14.40542,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
589,GGA10,281.3954,3613,267.66,13.73541,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
590,GGA10,281.5658,4087,267.81,13.75583,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
591,GGA10,281.8067,4562,268.5,13.30666,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
592,GGA10,281.9367,5035,268.0,13.93667,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
593,GGA10,281.9146,5507,267.72,14.19458,U4-VS2-26.04.2024,U4-VS2-17.5-10-01052024-Q=50.16mL/phút-3
594,GGA10,281.6254,301,267.22,14.40542,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
595,GGA10,281.3954,774,267.66,13.73541,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
596,GGA10,281.5658,1248,267.81,13.75583,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
597,GGA10,281.8067,1723,268.5,13.30666,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
598,GGA10,281.9367,2196,268.0,13.93667,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
599,GGA10,281.9146,2668,267.72,14.19458,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
600,GGA2.5,280.2383,3167,270.1,10.13834,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
601,GGA2.5,279.7048,3642,270.64,9.06479,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
602,GGA2.5,279.9604,4117,271.51,8.45042,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
603,GGA2.5,280.2896,4588,271.76,8.52957,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
604,GGA2.5,280.5792,5062,271.84,8.73917,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
605,GGA2.5,280.3021,5534,271.34,8.96208,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
606,GGA2.5,280.5974,6009,271.97,8.62739,U4-VS2-26.04.2024,U4-VS2-10-2.5-01052024-Q=50.17mL/phút-3
607,GGA10,284.3465,301,275.35,8.99652,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
608,GGA10,284.283,778,275.84,8.44304,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
609,GGA10,284.0438,1251,275.26,8.78375,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
610,GGA10,283.9104,1723,274.79,9.12042,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
611,GGA10,283.9904,2198,275.0,8.99043,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
612,GGA10,283.7371,2678,273.98,9.75709,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
613,GGA10,283.7313,3144,274.6,9.13125,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
614,GGA2.5,281.8421,3617,273.79,8.05208,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
615,GGA2.5,282.2883,4089,275.23,7.05833,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
616,GGA2.5,282.2767,4574,274.26,8.01667,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
617,GGA2.5,282.3546,5036,275.01,7.34458,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
618,GGA2.5,282.5274,5511,275.31,7.21739,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
619,GGA2.5,282.7129,5983,275.54,7.17292,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
620,GGA2.5,282.9417,6457,275.79,7.15167,U11-VS1-29.04.2024,U11-VS1-10-2.5-02052024-Q=50.17mL/phút-3
621,GGA12.5,282.4204,301,273.16,9.26042,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
622,GGA12.5,282.7113,776,273.7,9.01125,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
623,GGA12.5,282.9167,1250,273.79,9.12667,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
624,GGA12.5,282.9135,1719,273.91,9.00348,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
625,GGA12.5,282.9326,2195,273.67,9.26261,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
626,GGA12.5,283.0588,2666,273.07,9.98875,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
627,GGA5,283.2104,3140,272.92,10.29042,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
628,GGA5,282.5083,3613,273.42,9.08826,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
629,GGA5,282.6163,4084,273.95,8.66625,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
630,GGA5,282.7521,4559,274.1,8.65208,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
631,GGA5,282.9025,5031,274.48,8.4225,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
632,GGA5,282.9946,5511,274.37,8.62458,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
633,GGA5,283.1944,5982,274.7,8.49435,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
634,GGA5,283.3946,6454,274.75,8.64459,U11-VS1-29.04.2024,U11-VS1-12.5-5-02052024-Q=49.92mL/phút-1
635,BOD12.5,292.6964,317,281.51999,11.17641,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
636,BOD12.5,292.5697,790,281.67001,10.89972,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
637,BOD12.5,292.694,1263,281.44,11.254,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
638,BOD12.5,292.5997,1737,281.85999,10.73974,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
639,BOD12.5,292.3213,2211,281.23001,11.09132,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
640,BOD12.5,291.1703,2684,280.60999,10.56028,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
641,BOD5,290.8658,3157,281.38,9.48581,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
642,BOD5,289.9733,3634,281.48001,8.49332,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
643,BOD5,290.2039,4106,281.57001,8.63391,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
644,BOD5,289.6632,4583,280.75,8.91324,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
645,BOD5,289.9916,5055,281.39999,8.59163,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
646,BOD5,289.8007,5530,281.54999,8.25068,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
647,BOD5,290.3577,6002,281.82001,8.53769,U6-VSV2-03.05.2024,U6-VS2-12.5-5-05052024-Q=49.12mLphut-2
648,BOD12.5,288.8782,342,282.46,6.41823,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
649,BOD12.5,288.6924,818,282.44001,6.25241,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
650,BOD12.5,288.219,1293,281.70999,6.50903,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
651,BOD12.5,287.6489,21764,281.39999,6.24888,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
652,BOD12.5,287.0132,22238,280.94,6.07322,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
653,BOD12.5,286.1626,22710,279.62,6.54262,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
654,BOD2.5,286.2792,23183,281.89001,4.38918,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
655,BOD2.5,286.269,23657,281.85001,4.41902,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
656,BOD2.5,286.4523,24132,282.32999,4.1223,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
657,BOD2.5,286.1642,24610,281.87,4.29419,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
658,BOD2.5,286.0958,25079,281.98999,4.10581,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
659,BOD2.5,285.6044,25555,281.53,4.07435,U7-VSV2-03.05.2024 ,U7-VS2-12.5-2.5-05052024-Q=49.81mLphut-1
660,GGA12.5,286.7542,301,276.51,10.24417,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
661,GGA12.5,286.6838,773,276.35,10.33375,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
662,GGA12.5,286.9471,1246,277.48,9.46709,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
663,GGA12.5,286.9167,1721,276.95,9.96666,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
664,GGA12.5,287.1291,2194,276.85,10.27913,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
665,GGA12.5,286.9196,2667,276.84,10.07957,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
666,GGA12.5,286.6563,3141,277.17,9.48629,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
667,GGA0,286.8208,3611,280.45,6.37083,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
668,GGA0,286.9263,4082,281.26,5.66625,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
669,GGA0,287.005,4556,281.92,5.085,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
670,GGA0,286.9646,5030,282.14,4.82458,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
671,GGA0,287.2013,5502,282.48,4.7213,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
672,GGA0,287.5179,5977,282.22,5.29792,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
673,GGA0,287.0071,6449,280.92,6.08708,U8-VS2-03.05.2024,U8-VS2-12.5-0-06052024-Q=51.36mL/phút-1
674,GGA12.5,292.3539,301,276.84,15.51389,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
675,GGA12.5,292.2769,774,276.17,16.10685,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
676,GGA12.5,291.7074,1249,276.44,15.26743,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
677,GGA12.5,290.9789,1721,276.28,14.69889,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
678,GGA12.5,291.4051,2197,276.54,14.86514,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
679,GGA10,289.854,2670,276.04,13.814,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
680,GGA10,290.6046,3116,277.47,13.13457,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
681,GGA10,290.7871,3590,277.14,13.64714,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
682,GGA10,289.6431,4062,277.41,12.23314,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
683,GGA10,289.4914,4537,277.47,12.02143,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
684,GGA10,289.3023,5013,276.64,12.66229,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
685,GGA10,288.0471,5484,274.7,13.34714,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
686,GGA10,289.9089,5958,277.51,12.39886,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
687,GGA10,289.1091,6434,276.0,13.10914,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
688,GGA10,288.326,6908,275.42,12.906,U10-VS2-06.05.2024,U10-VS2-12.5-10-07052024-Q=49.84mL/phút-1
689,GGA20,292.7611,301,273.95,18.81114,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
690,GGA20,292.4051,776,273.75,18.65514,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
691,GGA20,292.2674,1249,272.82,19.44743,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
692,GGA20,292.2909,1721,274.16,18.13086,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
693,GGA20,292.2317,2196,275.17,17.06171,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
694,GGA12.5,291.8929,2671,273.64,18.25286,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
695,GGA12.5,292.3539,3143,276.84,15.51389,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
696,GGA12.5,292.2769,3616,276.17,16.10685,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
697,GGA12.5,291.7074,4091,276.44,15.26743,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
698,GGA12.5,290.9789,4563,276.28,14.69889,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
699,GGA12.5,291.4051,5039,276.54,14.86514,U10-VS2-06.05.2024,U10-VS2-20-12.5-07052024-Q=51.44mL/phút-1
700,GGA20,284.9104,301,268.75,16.16042,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
701,GGA20,284.9343,775,268.89,16.04434,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
702,GGA20,284.8044,1250,269.14,15.66435,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
703,GGA20,284.8359,1723,269.12,15.71588,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
704,GGA20,284.7882,2195,269.54,15.24824,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
705,GGA20,284.7285,2667,269.7,15.02853,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
706,GGA12.5,284.4063,3140,269.48,14.92629,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
707,GGA12.5,284.3912,3614,269.73,14.66118,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
708,GGA12.5,284.2938,4086,269.69,14.60382,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
709,GGA12.5,284.0691,4559,269.85,14.21914,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
710,GGA12.5,283.932,5033,269.95,13.982,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
711,GGA12.5,283.2289,5511,268.48,14.74886,U12-VS2-07.05.2024,U12-VS2-20-12.5-08052024-Q=49.28mL/phút-2
712,GGA20,82.22167,301,72.5,9.72167,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
713,GGA20,82.05583,775,72.69,9.36583,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
714,GGA20,81.48292,1247,71.06,10.42292,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
715,GGA20,80.76167,1722,70.28,10.48167,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
716,GGA20,80.4713,2197,70.05,10.4213,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
717,GGA20,80.59833,2670,70.47,10.12833,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
718,GGA12.5,78.70826,3182,71.26,7.44826,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
719,GGA12.5,78.75792,3658,71.69,7.06792,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
720,GGA12.5,78.59708,4127,71.87,6.72708,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
721,GGA12.5,79.37042,4602,72.27,7.10042,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
722,GGA12.5,77.94625,5076,71.06,6.88625,U13-VS2-07.05.2024,U13-VS2-20-12.5-08052024-Q=39.28mL/phút-3
723,GGA17.5,287.4909,301,272.85,14.64087,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
724,GGA17.5,287.3729,775,271.09,16.28291,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
725,GGA17.5,287.2963,1248,270.63,16.66625,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
726,GGA17.5,287.325,1722,271.67,15.65499,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
727,GGA17.5,287.2413,2193,272.23,15.01125,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
728,GGA17.5,287.1283,2669,272.51,14.61833,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
729,GGA17.5,286.9375,3142,272.7,14.23751,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
730,GGA7.5,285.9846,3610,274.26,11.72458,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
731,GGA7.5,285.6788,4084,274.14,11.53875,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
732,GGA7.5,285.0558,4558,273.67,11.38583,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
733,GGA7.5,285.1496,5031,273.7,11.44957,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
734,GGA7.5,285.5158,5503,275.06,10.45583,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
